dateid,day,month,year
850,5,9,2020
15605,13,9,2024
6204,5,9,2020
701,5,9,2020
9909,13,9,2024
337,5,9,2020
7570,5,9,2020
3973,5,9,2020
517,5,9,2020
13499,13,9,2024
12752,13,9,2024
12085,13,9,2024
9504,13,9,2024
15109,13,9,2024
7659,5,9,2020
7637,5,9,2020
12556,13,9,2024
6724,5,9,2020
5008,5,9,2020
4413,5,9,2020
6704,5,9,2020
15379,13,9,2024
11354,13,9,2024
6824,5,9,2020
6200,5,9,2020
13460,13,9,2024
10230,13,9,2024
4250,5,9,2020
12296,13,9,2024
3327,5,9,2020
7553,5,9,2020
11477,13,9,2024
574,5,9,2020
2431,5,9,2020
1422,5,9,2020
9164,13,9,2024
1612,5,9,2020
14631,13,9,2024
15473,13,9,2024
6914,5,9,2020
8739,13,9,2024
2513,5,9,2020
13604,13,9,2024
6515,5,9,2020
14927,13,9,2024
13291,13,9,2024
1924,5,9,2020
12350,13,9,2024
7690,5,9,2020
2320,5,9,2020
12744,13,9,2024
9645,13,9,2024
5406,5,9,2020
8508,13,9,2024
6916,5,9,2020
3953,5,9,2020
4147,5,9,2020
2539,5,9,2020
15099,13,9,2024
3250,5,9,2020
11529,13,9,2024
10122,13,9,2024
13631,13,9,2024
14095,13,9,2024
13681,13,9,2024
140,5,9,2020
10976,13,9,2024
10617,13,9,2024
10388,13,9,2024
15284,13,9,2024
8063,13,9,2024
11349,13,9,2024
11177,13,9,2024
13779,13,9,2024
2051,5,9,2020
7527,5,9,2020
11025,13,9,2024
2611,5,9,2020
12597,13,9,2024
10006,13,9,2024
1716,5,9,2020
1381,5,9,2020
9160,13,9,2024
6865,5,9,2020
14576,13,9,2024
10524,13,9,2024
12390,13,9,2024
938,5,9,2020
4956,5,9,2020
12795,13,9,2024
4948,5,9,2020
4352,5,9,2020
8384,13,9,2024
7758,5,9,2020
6001,5,9,2020
8866,13,9,2024
6722,5,9,2020
990,5,9,2020
10483,13,9,2024
10235,13,9,2024
8949,13,9,2024
2052,5,9,2020
8621,13,9,2024
6691,5,9,2020
14169,13,9,2024
9796,13,9,2024
3880,5,9,2020
11231,13,9,2024
10189,13,9,2024
11769,13,9,2024
11371,13,9,2024
15131,13,9,2024
14136,13,9,2024
9442,13,9,2024
409,5,9,2020
12148,13,9,2024
13254,13,9,2024
12899,13,9,2024
12252,13,9,2024
11812,13,9,2024
15200,13,9,2024
13930,13,9,2024
7034,5,9,2020
12580,13,9,2024
12646,13,9,2024
11540,13,9,2024
2293,5,9,2020
1344,5,9,2020
1907,5,9,2020
7905,13,9,2024
6738,5,9,2020
3578,5,9,2020
14574,13,9,2024
11514,13,9,2024
3613,5,9,2020
14242,13,9,2024
6982,5,9,2020
13672,13,9,2024
6328,5,9,2020
6975,5,9,2020
10837,13,9,2024
7851,13,9,2024
8366,13,9,2024
13010,13,9,2024
10521,13,9,2024
2889,5,9,2020
795,5,9,2020
261,5,9,2020
1763,5,9,2020
6462,5,9,2020
11013,13,9,2024
2796,5,9,2020
9503,13,9,2024
11893,13,9,2024
13005,13,9,2024
11445,13,9,2024
10113,13,9,2024
7162,5,9,2020
1775,5,9,2020
10835,13,9,2024
13635,13,9,2024
6431,5,9,2020
12569,13,9,2024
4599,5,9,2020
7436,5,9,2020
3910,5,9,2020
9414,13,9,2024
13438,13,9,2024
15246,13,9,2024
11552,13,9,2024
11153,13,9,2024
963,5,9,2020
8824,13,9,2024
14325,13,9,2024
6285,5,9,2020
5567,5,9,2020
1879,5,9,2020
13396,13,9,2024
1809,5,9,2020
1597,5,9,2020
6866,5,9,2020
2650,5,9,2020
10062,13,9,2024
13504,13,9,2024
2077,5,9,2020
749,5,9,2020
4220,5,9,2020
5336,5,9,2020
8551,13,9,2024
1004,5,9,2020
1454,5,9,2020
5689,5,9,2020
468,5,9,2020
9893,13,9,2024
4843,5,9,2020
13876,13,9,2024
3646,5,9,2020
7140,5,9,2020
6023,5,9,2020
4222,5,9,2020
9628,13,9,2024
8355,13,9,2024
1227,5,9,2020
8760,13,9,2024
2770,5,9,2020
11303,13,9,2024
12248,13,9,2024
10791,13,9,2024
12674,13,9,2024
10640,13,9,2024
9523,13,9,2024
5306,5,9,2020
9275,13,9,2024
7499,5,9,2020
4670,5,9,2020
2589,5,9,2020
12717,13,9,2024
9215,13,9,2024
8345,13,9,2024
12708,13,9,2024
10787,13,9,2024
9385,13,9,2024
2254,5,9,2020
15613,13,9,2024
1024,5,9,2020
5806,5,9,2020
14690,13,9,2024
9986,13,9,2024
11831,13,9,2024
15321,13,9,2024
6141,5,9,2020
11555,13,9,2024
12080,13,9,2024
3531,5,9,2020
855,5,9,2020
12357,13,9,2024
10519,13,9,2024
5420,5,9,2020
1857,5,9,2020
5147,5,9,2020
3753,5,9,2020
11911,13,9,2024
13508,13,9,2024
12738,13,9,2024
14053,13,9,2024
8524,13,9,2024
12676,13,9,2024
14345,13,9,2024
4341,5,9,2020
11542,13,9,2024
7245,5,9,2020
8286,13,9,2024
4701,5,9,2020
9499,13,9,2024
4573,5,9,2020
7016,5,9,2020
40,5,9,2020
6897,5,9,2020
5366,5,9,2020
1288,5,9,2020
8076,13,9,2024
9876,13,9,2024
8587,13,9,2024
10497,13,9,2024
15058,13,9,2024
11771,13,9,2024
1127,5,9,2020
3649,5,9,2020
2323,5,9,2020
6999,5,9,2020
13492,13,9,2024
8324,13,9,2024
9731,13,9,2024
15174,13,9,2024
1986,5,9,2020
11360,13,9,2024
2359,5,9,2020
987,5,9,2020
3502,5,9,2020
5444,5,9,2020
9109,13,9,2024
1680,5,9,2020
257,5,9,2020
8885,13,9,2024
10606,13,9,2024
7756,5,9,2020
3923,5,9,2020
15456,13,9,2024
12402,13,9,2024
2011,5,9,2020
4534,5,9,2020
5001,5,9,2020
4131,5,9,2020
2690,5,9,2020
8687,13,9,2024
7806,13,9,2024
2616,5,9,2020
7079,5,9,2020
12889,13,9,2024
9679,13,9,2024
7744,5,9,2020
5002,5,9,2020
3196,5,9,2020
1095,5,9,2020
2202,5,9,2020
14098,13,9,2024
7518,5,9,2020
15589,13,9,2024
13452,13,9,2024
1498,5,9,2020
10031,13,9,2024
7809,13,9,2024
10454,13,9,2024
13373,13,9,2024
11195,13,9,2024
14009,13,9,2024
5325,5,9,2020
14470,13,9,2024
7546,5,9,2020
327,5,9,2020
1359,5,9,2020
11470,13,9,2024
14948,13,9,2024
1252,5,9,2020
14637,13,9,2024
322,5,9,2020
10399,13,9,2024
7035,5,9,2020
4994,5,9,2020
9705,13,9,2024
14734,13,9,2024
10607,13,9,2024
15580,13,9,2024
10494,13,9,2024
582,5,9,2020
10871,13,9,2024
11279,13,9,2024
5404,5,9,2020
8485,13,9,2024
5474,5,9,2020
13273,13,9,2024
14033,13,9,2024
10511,13,9,2024
3635,5,9,2020
10284,13,9,2024
978,5,9,2020
11532,13,9,2024
7150,5,9,2020
8119,13,9,2024
5711,5,9,2020
14837,13,9,2024
5926,5,9,2020
12279,13,9,2024
3895,5,9,2020
5898,5,9,2020
8111,13,9,2024
250,5,9,2020
2738,5,9,2020
11299,13,9,2024
12126,13,9,2024
11948,13,9,2024
14903,13,9,2024
4876,5,9,2020
6598,5,9,2020
14710,13,9,2024
10718,13,9,2024
10760,13,9,2024
15111,13,9,2024
8744,13,9,2024
7632,5,9,2020
15592,13,9,2024
14587,13,9,2024
12427,13,9,2024
14766,13,9,2024
1286,5,9,2020
486,5,9,2020
11817,13,9,2024
13878,13,9,2024
3244,5,9,2020
296,5,9,2020
6029,5,9,2020
6839,5,9,2020
5893,5,9,2020
10225,13,9,2024
10174,13,9,2024
7922,13,9,2024
3717,5,9,2020
12731,13,9,2024
3432,5,9,2020
12798,13,9,2024
11405,13,9,2024
8517,13,9,2024
12509,13,9,2024
5890,5,9,2020
12634,13,9,2024
5496,5,9,2020
6179,5,9,2020
5874,5,9,2020
2336,5,9,2020
3714,5,9,2020
13547,13,9,2024
3270,5,9,2020
8074,13,9,2024
890,5,9,2020
4847,5,9,2020
1404,5,9,2020
7258,5,9,2020
9791,13,9,2024
3092,5,9,2020
2949,5,9,2020
1955,5,9,2020
8935,13,9,2024
7412,5,9,2020
7446,5,9,2020
8298,13,9,2024
993,5,9,2020
14,5,9,2020
1221,5,9,2020
1421,5,9,2020
8726,13,9,2024
11159,13,9,2024
11900,13,9,2024
2095,5,9,2020
15138,13,9,2024
1096,5,9,2020
182,5,9,2020
3420,5,9,2020
5793,5,9,2020
12557,13,9,2024
7954,13,9,2024
7135,5,9,2020
2734,5,9,2020
8777,13,9,2024
9272,13,9,2024
11126,13,9,2024
5791,5,9,2020
10475,13,9,2024
5009,5,9,2020
960,5,9,2020
1532,5,9,2020
7091,5,9,2020
2352,5,9,2020
7552,5,9,2020
3756,5,9,2020
12912,13,9,2024
11918,13,9,2024
5548,5,9,2020
14290,13,9,2024
4016,5,9,2020
8858,13,9,2024
8402,13,9,2024
2629,5,9,2020
4905,5,9,2020
13392,13,9,2024
7148,5,9,2020
2163,5,9,2020
6231,5,9,2020
4063,5,9,2020
5446,5,9,2020
4741,5,9,2020
10183,13,9,2024
12130,13,9,2024
6098,5,9,2020
13760,13,9,2024
14984,13,9,2024
12573,13,9,2024
10632,13,9,2024
14985,13,9,2024
14062,13,9,2024
6852,5,9,2020
15559,13,9,2024
14668,13,9,2024
456,5,9,2020
8720,13,9,2024
14547,13,9,2024
14415,13,9,2024
15018,13,9,2024
5930,5,9,2020
13288,13,9,2024
14646,13,9,2024
12101,13,9,2024
10580,13,9,2024
10085,13,9,2024
2195,5,9,2020
6519,5,9,2020
14886,13,9,2024
11856,13,9,2024
10826,13,9,2024
12472,13,9,2024
10033,13,9,2024
4789,5,9,2020
14883,13,9,2024
7644,5,9,2020
1934,5,9,2020
1203,5,9,2020
13788,13,9,2024
11714,13,9,2024
8036,13,9,2024
8695,13,9,2024
14569,13,9,2024
4061,5,9,2020
720,5,9,2020
7149,5,9,2020
3806,5,9,2020
2790,5,9,2020
448,5,9,2020
12768,13,9,2024
5163,5,9,2020
3817,5,9,2020
5164,5,9,2020
4359,5,9,2020
8618,13,9,2024
2527,5,9,2020
7653,5,9,2020
15148,13,9,2024
3716,5,9,2020
7611,5,9,2020
5560,5,9,2020
3764,5,9,2020
15017,13,9,2024
13929,13,9,2024
3678,5,9,2020
3790,5,9,2020
2215,5,9,2020
10334,13,9,2024
3528,5,9,2020
7197,5,9,2020
12339,13,9,2024
2648,5,9,2020
11487,13,9,2024
14856,13,9,2024
11986,13,9,2024
6899,5,9,2020
6073,5,9,2020
14539,13,9,2024
5339,5,9,2020
1658,5,9,2020
9171,13,9,2024
10361,13,9,2024
11131,13,9,2024
6009,5,9,2020
5591,5,9,2020
5176,5,9,2020
14184,13,9,2024
4028,5,9,2020
4705,5,9,2020
15497,13,9,2024
4319,5,9,2020
14959,13,9,2024
2684,5,9,2020
15319,13,9,2024
13686,13,9,2024
10503,13,9,2024
11302,13,9,2024
12760,13,9,2024
14730,13,9,2024
14625,13,9,2024
709,5,9,2020
7236,5,9,2020
7115,5,9,2020
2822,5,9,2020
11642,13,9,2024
1403,5,9,2020
8615,13,9,2024
6398,5,9,2020
452,5,9,2020
1348,5,9,2020
11271,13,9,2024
1436,5,9,2020
5503,5,9,2020
4258,5,9,2020
925,5,9,2020
10828,13,9,2024
11519,13,9,2024
10798,13,9,2024
10736,13,9,2024
5837,5,9,2020
1850,5,9,2020
1241,5,9,2020
9399,13,9,2024
635,5,9,2020
8106,13,9,2024
7548,5,9,2020
12023,13,9,2024
5467,5,9,2020
137,5,9,2020
12926,13,9,2024
4361,5,9,2020
7848,13,9,2024
11311,13,9,2024
9795,13,9,2024
12593,13,9,2024
13315,13,9,2024
5696,5,9,2020
1492,5,9,2020
9075,13,9,2024
8026,13,9,2024
10143,13,9,2024
4716,5,9,2020
13872,13,9,2024
5899,5,9,2020
7631,5,9,2020
1271,5,9,2020
6940,5,9,2020
9468,13,9,2024
2921,5,9,2020
8714,13,9,2024
2753,5,9,2020
2180,5,9,2020
14248,13,9,2024
3479,5,9,2020
4539,5,9,2020
753,5,9,2020
4629,5,9,2020
13836,13,9,2024
13049,13,9,2024
5975,5,9,2020
7764,5,9,2020
2825,5,9,2020
12378,13,9,2024
862,5,9,2020
10872,13,9,2024
3801,5,9,2020
7220,5,9,2020
2120,5,9,2020
5643,5,9,2020
12328,13,9,2024
7984,13,9,2024
7713,5,9,2020
9510,13,9,2024
4738,5,9,2020
10121,13,9,2024
6785,5,9,2020
5507,5,9,2020
1279,5,9,2020
10130,13,9,2024
4402,5,9,2020
7158,5,9,2020
74,5,9,2020
11741,13,9,2024
8708,13,9,2024
6732,5,9,2020
13085,13,9,2024
12068,13,9,2024
9716,13,9,2024
5135,5,9,2020
4139,5,9,2020
2851,5,9,2020
3671,5,9,2020
14687,13,9,2024
4219,5,9,2020
6734,5,9,2020
11335,13,9,2024
3698,5,9,2020
5305,5,9,2020
10777,13,9,2024
9788,13,9,2024
4643,5,9,2020
14209,13,9,2024
13267,13,9,2024
4026,5,9,2020
10865,13,9,2024
4604,5,9,2020
13801,13,9,2024
13169,13,9,2024
15037,13,9,2024
3993,5,9,2020
11498,13,9,2024
14939,13,9,2024
5299,5,9,2020
3959,5,9,2020
11908,13,9,2024
3410,5,9,2020
11124,13,9,2024
566,5,9,2020
13439,13,9,2024
13278,13,9,2024
4540,5,9,2020
637,5,9,2020
13171,13,9,2024
7194,5,9,2020
707,5,9,2020
6146,5,9,2020
9948,13,9,2024
6249,5,9,2020
7512,5,9,2020
15333,13,9,2024
7299,5,9,2020
13161,13,9,2024
13359,13,9,2024
11693,13,9,2024
13433,13,9,2024
12963,13,9,2024
2167,5,9,2020
1373,5,9,2020
13188,13,9,2024
14120,13,9,2024
11301,13,9,2024
4345,5,9,2020
13086,13,9,2024
10274,13,9,2024
3322,5,9,2020
3803,5,9,2020
8511,13,9,2024
6183,5,9,2020
17,5,9,2020
4682,5,9,2020
7447,5,9,2020
8261,13,9,2024
7313,5,9,2020
13,5,9,2020
2183,5,9,2020
12582,13,9,2024
11782,13,9,2024
550,5,9,2020
9883,13,9,2024
13728,13,9,2024
13665,13,9,2024
8162,13,9,2024
2061,5,9,2020
9334,13,9,2024
10845,13,9,2024
1487,5,9,2020
13897,13,9,2024
9050,13,9,2024
15403,13,9,2024
2503,5,9,2020
10168,13,9,2024
6485,5,9,2020
2487,5,9,2020
3955,5,9,2020
15253,13,9,2024
12718,13,9,2024
14103,13,9,2024
9668,13,9,2024
210,5,9,2020
6422,5,9,2020
5692,5,9,2020
9556,13,9,2024
1705,5,9,2020
10375,13,9,2024
9903,13,9,2024
8919,13,9,2024
773,5,9,2020
13309,13,9,2024
12771,13,9,2024
8970,13,9,2024
3871,5,9,2020
10283,13,9,2024
8055,13,9,2024
2948,5,9,2020
8388,13,9,2024
2109,5,9,2020
1355,5,9,2020
15241,13,9,2024
131,5,9,2020
10288,13,9,2024
2944,5,9,2020
14895,13,9,2024
10055,13,9,2024
3058,5,9,2020
34,5,9,2020
14996,13,9,2024
14968,13,9,2024
5064,5,9,2020
8295,13,9,2024
14512,13,9,2024
15301,13,9,2024
14612,13,9,2024
10651,13,9,2024
8172,13,9,2024
15026,13,9,2024
2640,5,9,2020
9618,13,9,2024
9721,13,9,2024
4697,5,9,2020
11863,13,9,2024
9413,13,9,2024
13205,13,9,2024
1707,5,9,2020
9507,13,9,2024
6569,5,9,2020
9596,13,9,2024
9550,13,9,2024
12005,13,9,2024
8933,13,9,2024
14106,13,9,2024
5491,5,9,2020
7217,5,9,2020
6426,5,9,2020
1735,5,9,2020
10660,13,9,2024
7416,5,9,2020
8197,13,9,2024
9345,13,9,2024
1071,5,9,2020
7146,5,9,2020
13738,13,9,2024
7925,13,9,2024
6950,5,9,2020
5233,5,9,2020
4530,5,9,2020
4098,5,9,2020
11547,13,9,2024
7399,5,9,2020
10075,13,9,2024
1208,5,9,2020
8032,13,9,2024
2489,5,9,2020
11997,13,9,2024
9090,13,9,2024
14336,13,9,2024
11257,13,9,2024
7678,5,9,2020
14555,13,9,2024
13046,13,9,2024
4759,5,9,2020
8954,13,9,2024
3045,5,9,2020
14929,13,9,2024
12928,13,9,2024
892,5,9,2020
581,5,9,2020
13312,13,9,2024
4443,5,9,2020
6881,5,9,2020
14955,13,9,2024
7103,5,9,2020
8134,13,9,2024
2445,5,9,2020
7380,5,9,2020
5594,5,9,2020
14102,13,9,2024
1791,5,9,2020
15179,13,9,2024
13842,13,9,2024
10137,13,9,2024
8545,13,9,2024
8867,13,9,2024
8894,13,9,2024
13697,13,9,2024
8941,13,9,2024
15082,13,9,2024
2436,5,9,2020
13580,13,9,2024
12162,13,9,2024
9540,13,9,2024
10573,13,9,2024
9473,13,9,2024
8790,13,9,2024
14211,13,9,2024
13609,13,9,2024
11215,13,9,2024
2108,5,9,2020
2767,5,9,2020
4879,5,9,2020
13465,13,9,2024
13084,13,9,2024
4744,5,9,2020
10450,13,9,2024
5229,5,9,2020
4305,5,9,2020
14573,13,9,2024
12417,13,9,2024
14400,13,9,2024
14994,13,9,2024
5454,5,9,2020
8994,13,9,2024
3879,5,9,2020
186,5,9,2020
3941,5,9,2020
9071,13,9,2024
9825,13,9,2024
11692,13,9,2024
11624,13,9,2024
11697,13,9,2024
5320,5,9,2020
11800,13,9,2024
14748,13,9,2024
8789,13,9,2024
1475,5,9,2020
12675,13,9,2024
3029,5,9,2020
10775,13,9,2024
4689,5,9,2020
11410,13,9,2024
7364,5,9,2020
12250,13,9,2024
8470,13,9,2024
2643,5,9,2020
2126,5,9,2020
2459,5,9,2020
4793,5,9,2020
3293,5,9,2020
12777,13,9,2024
9332,13,9,2024
3004,5,9,2020
15207,13,9,2024
9697,13,9,2024
8703,13,9,2024
2284,5,9,2020
14125,13,9,2024
9750,13,9,2024
5245,5,9,2020
12753,13,9,2024
13861,13,9,2024
8893,13,9,2024
1335,5,9,2020
1287,5,9,2020
4045,5,9,2020
6797,5,9,2020
13795,13,9,2024
9084,13,9,2024
239,5,9,2020
11293,13,9,2024
8123,13,9,2024
7143,5,9,2020
4692,5,9,2020
13914,13,9,2024
2592,5,9,2020
8588,13,9,2024
7718,5,9,2020
9343,13,9,2024
5539,5,9,2020
13236,13,9,2024
9015,13,9,2024
3590,5,9,2020
11178,13,9,2024
3129,5,9,2020
12864,13,9,2024
4179,5,9,2020
4916,5,9,2020
5080,5,9,2020
6401,5,9,2020
13011,13,9,2024
14244,13,9,2024
2328,5,9,2020
6696,5,9,2020
13863,13,9,2024
11162,13,9,2024
9554,13,9,2024
5490,5,9,2020
7280,5,9,2020
7477,5,9,2020
6381,5,9,2020
6101,5,9,2020
1917,5,9,2020
5092,5,9,2020
14044,13,9,2024
972,5,9,2020
3352,5,9,2020
2176,5,9,2020
10917,13,9,2024
351,5,9,2020
15543,13,9,2024
10670,13,9,2024
8387,13,9,2024
13378,13,9,2024
4598,5,9,2020
6890,5,9,2020
10471,13,9,2024
2283,5,9,2020
8079,13,9,2024
14028,13,9,2024
5817,5,9,2020
10026,13,9,2024
1471,5,9,2020
6478,5,9,2020
4690,5,9,2020
4556,5,9,2020
8096,13,9,2024
11465,13,9,2024
10453,13,9,2024
9036,13,9,2024
6638,5,9,2020
889,5,9,2020
5133,5,9,2020
5124,5,9,2020
10614,13,9,2024
5933,5,9,2020
3974,5,9,2020
2421,5,9,2020
12094,13,9,2024
5660,5,9,2020
12213,13,9,2024
8783,13,9,2024
5291,5,9,2020
1289,5,9,2020
8704,13,9,2024
6686,5,9,2020
12087,13,9,2024
10671,13,9,2024
1402,5,9,2020
14550,13,9,2024
13025,13,9,2024
8667,13,9,2024
3893,5,9,2020
605,5,9,2020
12543,13,9,2024
12008,13,9,2024
6250,5,9,2020
4154,5,9,2020
3140,5,9,2020
3876,5,9,2020
12019,13,9,2024
4664,5,9,2020
9531,13,9,2024
461,5,9,2020
3032,5,9,2020
2227,5,9,2020
10596,13,9,2024
5882,5,9,2020
14363,13,9,2024
7479,5,9,2020
4933,5,9,2020
14130,13,9,2024
12559,13,9,2024
12961,13,9,2024
12290,13,9,2024
14031,13,9,2024
12175,13,9,2024
13266,13,9,2024
11932,13,9,2024
5211,5,9,2020
12256,13,9,2024
6332,5,9,2020
2150,5,9,2020
8600,13,9,2024
371,5,9,2020
10540,13,9,2024
11122,13,9,2024
6671,5,9,2020
8194,13,9,2024
14492,13,9,2024
445,5,9,2020
14013,13,9,2024
13059,13,9,2024
12373,13,9,2024
6903,5,9,2020
14094,13,9,2024
13628,13,9,2024
11277,13,9,2024
11058,13,9,2024
6240,5,9,2020
5078,5,9,2020
2653,5,9,2020
5264,5,9,2020
213,5,9,2020
1818,5,9,2020
13003,13,9,2024
94,5,9,2020
12135,13,9,2024
10134,13,9,2024
11516,13,9,2024
7504,5,9,2020
8813,13,9,2024
8651,13,9,2024
1367,5,9,2020
5246,5,9,2020
12943,13,9,2024
9040,13,9,2024
11639,13,9,2024
11898,13,9,2024
1059,5,9,2020
358,5,9,2020
2866,5,9,2020
14910,13,9,2024
1999,5,9,2020
9092,13,9,2024
9757,13,9,2024
8010,13,9,2024
15502,13,9,2024
14264,13,9,2024
5210,5,9,2020
911,5,9,2020
14686,13,9,2024
14813,13,9,2024
13157,13,9,2024
3478,5,9,2020
4683,5,9,2020
4909,5,9,2020
51,5,9,2020
2773,5,9,2020
1904,5,9,2020
1796,5,9,2020
7178,5,9,2020
9752,13,9,2024
8406,13,9,2024
215,5,9,2020
4038,5,9,2020
11954,13,9,2024
15042,13,9,2024
12446,13,9,2024
13118,13,9,2024
15085,13,9,2024
14907,13,9,2024
7889,13,9,2024
10162,13,9,2024
5961,5,9,2020
3444,5,9,2020
15237,13,9,2024
8011,13,9,2024
6669,5,9,2020
4967,5,9,2020
2754,5,9,2020
1742,5,9,2020
10696,13,9,2024
8349,13,9,2024
5947,5,9,2020
12236,13,9,2024
5476,5,9,2020
6375,5,9,2020
14716,13,9,2024
6947,5,9,2020
3695,5,9,2020
8568,13,9,2024
557,5,9,2020
2685,5,9,2020
5227,5,9,2020
13735,13,9,2024
404,5,9,2020
5459,5,9,2020
15002,13,9,2024
11583,13,9,2024
5278,5,9,2020
6351,5,9,2020
2619,5,9,2020
9707,13,9,2024
12823,13,9,2024
4425,5,9,2020
4255,5,9,2020
15252,13,9,2024
9184,13,9,2024
392,5,9,2020
10244,13,9,2024
12268,13,9,2024
10247,13,9,2024
9993,13,9,2024
4114,5,9,2020
6499,5,9,2020
1168,5,9,2020
4482,5,9,2020
5085,5,9,2020
6511,5,9,2020
4959,5,9,2020
5578,5,9,2020
13945,13,9,2024
4465,5,9,2020
4796,5,9,2020
1143,5,9,2020
1106,5,9,2020
9543,13,9,2024
7062,5,9,2020
6362,5,9,2020
15265,13,9,2024
15016,13,9,2024
5259,5,9,2020
9251,13,9,2024
12820,13,9,2024
4198,5,9,2020
4144,5,9,2020
7668,5,9,2020
1685,5,9,2020
10069,13,9,2024
5878,5,9,2020
6291,5,9,2020
1292,5,9,2020
5920,5,9,2020
10190,13,9,2024
6977,5,9,2020
11551,13,9,2024
6851,5,9,2020
11859,13,9,2024
6384,5,9,2020
1604,5,9,2020
13803,13,9,2024
3636,5,9,2020
1045,5,9,2020
8771,13,9,2024
11944,13,9,2024
8713,13,9,2024
10267,13,9,2024
7551,5,9,2020
11182,13,9,2024
6340,5,9,2020
9285,13,9,2024
7921,13,9,2024
4812,5,9,2020
2141,5,9,2020
13645,13,9,2024
12331,13,9,2024
11227,13,9,2024
12716,13,9,2024
10014,13,9,2024
1109,5,9,2020
3084,5,9,2020
12222,13,9,2024
2223,5,9,2020
13968,13,9,2024
13372,13,9,2024
11420,13,9,2024
15272,13,9,2024
2965,5,9,2020
8478,13,9,2024
13552,13,9,2024
2765,5,9,2020
15298,13,9,2024
5681,5,9,2020
12114,13,9,2024
5355,5,9,2020
8146,13,9,2024
4563,5,9,2020
2995,5,9,2020
15390,13,9,2024
3834,5,9,2020
8819,13,9,2024
8506,13,9,2024
12994,13,9,2024
10986,13,9,2024
10746,13,9,2024
6613,5,9,2020
12881,13,9,2024
3617,5,9,2020
8670,13,9,2024
242,5,9,2020
12454,13,9,2024
6415,5,9,2020
3388,5,9,2020
4230,5,9,2020
9613,13,9,2024
5185,5,9,2020
15310,13,9,2024
9165,13,9,2024
9045,13,9,2024
8554,13,9,2024
9448,13,9,2024
7971,13,9,2024
13887,13,9,2024
14676,13,9,2024
3484,5,9,2020
11439,13,9,2024
7774,5,9,2020
1626,5,9,2020
10609,13,9,2024
6948,5,9,2020
7184,5,9,2020
9651,13,9,2024
13850,13,9,2024
10150,13,9,2024
3287,5,9,2020
3252,5,9,2020
7934,13,9,2024
768,5,9,2020
4247,5,9,2020
10789,13,9,2024
12414,13,9,2024
8541,13,9,2024
10931,13,9,2024
9890,13,9,2024
8003,13,9,2024
4508,5,9,2020
5860,5,9,2020
9871,13,9,2024
6226,5,9,2020
1097,5,9,2020
828,5,9,2020
10874,13,9,2024
10786,13,9,2024
12915,13,9,2024
9162,13,9,2024
9648,13,9,2024
10204,13,9,2024
10482,13,9,2024
6602,5,9,2020
4859,5,9,2020
15350,13,9,2024
5471,5,9,2020
475,5,9,2020
1395,5,9,2020
14140,13,9,2024
13366,13,9,2024
11400,13,9,2024
14381,13,9,2024
8965,13,9,2024
4437,5,9,2020
14479,13,9,2024
11278,13,9,2024
10164,13,9,2024
1776,5,9,2020
1771,5,9,2020
13794,13,9,2024
3109,5,9,2020
13924,13,9,2024
12735,13,9,2024
8974,13,9,2024
15320,13,9,2024
11471,13,9,2024
689,5,9,2020
6289,5,9,2020
15464,13,9,2024
14321,13,9,2024
2160,5,9,2020
1177,5,9,2020
14397,13,9,2024
11520,13,9,2024
14084,13,9,2024
11217,13,9,2024
5261,5,9,2020
7707,5,9,2020
4268,5,9,2020
9578,13,9,2024
15348,13,9,2024
9462,13,9,2024
14387,13,9,2024
7481,5,9,2020
2306,5,9,2020
3411,5,9,2020
638,5,9,2020
10722,13,9,2024
10988,13,9,2024
1506,5,9,2020
5506,5,9,2020
359,5,9,2020
725,5,9,2020
4037,5,9,2020
3625,5,9,2020
13792,13,9,2024
11883,13,9,2024
9356,13,9,2024
9845,13,9,2024
568,5,9,2020
4537,5,9,2020
15402,13,9,2024
11950,13,9,2024
6777,5,9,2020
14772,13,9,2024
5500,5,9,2020
8852,13,9,2024
6901,5,9,2020
8810,13,9,2024
3463,5,9,2020
11709,13,9,2024
2878,5,9,2020
4857,5,9,2020
8420,13,9,2024
10277,13,9,2024
9274,13,9,2024
11578,13,9,2024
12240,13,9,2024
8815,13,9,2024
4826,5,9,2020
6161,5,9,2020
5144,5,9,2020
9292,13,9,2024
13428,13,9,2024
668,5,9,2020
4065,5,9,2020
4795,5,9,2020
13495,13,9,2024
7485,5,9,2020
2353,5,9,2020
12185,13,9,2024
10384,13,9,2024
5136,5,9,2020
7350,5,9,2020
9364,13,9,2024
11243,13,9,2024
5302,5,9,2020
8862,13,9,2024
14595,13,9,2024
9159,13,9,2024
8585,13,9,2024
4106,5,9,2020
14518,13,9,2024
726,5,9,2020
11412,13,9,2024
8267,13,9,2024
910,5,9,2020
9799,13,9,2024
1664,5,9,2020
6311,5,9,2020
9587,13,9,2024
14530,13,9,2024
63,5,9,2020
5642,5,9,2020
1722,5,9,2020
14700,13,9,2024
9411,13,9,2024
4640,5,9,2020
3599,5,9,2020
9182,13,9,2024
418,5,9,2020
13323,13,9,2024
7495,5,9,2020
6382,5,9,2020
3437,5,9,2020
2720,5,9,2020
5859,5,9,2020
12065,13,9,2024
11723,13,9,2024
7353,5,9,2020
14669,13,9,2024
5701,5,9,2020
5030,5,9,2020
15570,13,9,2024
1613,5,9,2020
14487,13,9,2024
