rowid,product_id,customer_id,price,total_price
2154,8076,53150,3401,13604
2155,7764,33165,3278,9834
2156,6177,22044,1424,5696
2157,6088,35300,3946,19730
2158,8537,88754,2601,13005
2159,6202,75424,4409,8818
2160,7591,89515,3770,11310
2161,6933,83483,3200,3200
2162,8449,84143,4885,4885
2163,7267,80484,3868,19340
2164,6634,42430,1256,1256
2165,6601,8284,4661,23305
2166,6486,23259,434,868
2167,8658,61886,3101,9303
2168,6753,16385,558,2790
2169,8230,32505,325,975
2170,8076,19925,3401,17005
2171,8139,22381,1250,5000
2172,5921,16981,2576,12880
2173,6227,45070,4963,24815
2174,8499,59395,3386,10158
2175,6614,39874,4756,19024
2176,6352,44946,738,738
2177,7906,65336,1951,1951
2178,6652,16310,58,116
2179,5930,48151,438,438
2180,6259,25455,4028,12084
2181,5815,9498,4177,4177
2182,7344,59259,3945,7890
2183,6903,36098,1002,5010
2184,6315,37165,4825,9650
2185,8076,53150,3401,13604
2186,7764,33165,3278,9834
2187,6177,22044,1424,5696
2188,6088,35300,3946,19730
2189,8537,88754,2601,13005
2190,6202,75424,4409,8818
2191,7591,89515,3770,11310
2192,6933,83483,3200,3200
2193,8449,84143,4885,4885
2194,7267,80484,3868,19340
2195,6634,42430,1256,1256
2196,6601,8284,4661,23305
2197,6486,23259,434,868
2198,8658,61886,3101,9303
2199,6753,16385,558,2790
2200,8230,32505,325,975
2201,8076,19925,3401,17005
2202,8076,19925,3401,17005
2203,8230,32505,325,975
2204,6753,16385,558,2790
2205,8658,61886,3101,9303
2206,6486,23259,434,868
2207,6601,8284,4661,23305
2208,6634,42430,1256,1256
2209,7267,80484,3868,19340
2210,8449,84143,4885,4885
2211,6933,83483,3200,3200
2212,7591,89515,3770,11310
2213,6202,75424,4409,8818
2214,8537,88754,2601,13005
2215,6088,35300,3946,19730
2216,6177,22044,1424,5696
2217,7764,33165,3278,9834
2218,8076,53150,3401,13604
2219,6315,37165,4825,9650
2220,6903,36098,1002,5010
2221,7344,59259,3945,7890
2222,5815,9498,4177,4177
2223,6259,25455,4028,12084
2224,5930,48151,438,438
2225,6652,16310,58,116
2226,7906,65336,1951,1951
2227,6352,44946,738,738
2228,6614,39874,4756,19024
2229,8139,22381,1250,5000
2230,5921,16981,2576,12880
2231,6227,45070,4963,24815
2232,8499,59395,3386,10158
2233,6127,30023,4621,13863
2234,5888,981,3797,3797
2235,8300,1111,4712,9424
2236,7088,46940,4432,4432
2237,8071,35222,3861,7722
2238,7925,10129,808,3232
2239,8276,56819,4561,9122
2240,8903,89310,2430,2430
2241,8235,89180,2369,4738
2242,8296,62320,3343,13372
2243,6749,42932,1544,1544
2244,6892,48209,2095,10475
2245,8404,33492,398,398
2246,5888,18791,3797,3797
2247,7036,27203,3349,16745
2248,7674,38447,3807,11421
2249,5888,77407,3797,15188
2250,6247,54180,1536,3072
2251,7354,26732,3817,19085
2252,6969,23592,1047,1047
2253,5794,61193,314,628
2254,7764,81050,3278,16390
2255,5831,73961,4728,18912
2256,6956,202,994,3976
2257,8632,34465,3300,13200
2258,6905,72988,1335,6675
2259,6944,46177,741,2223
2260,7238,14812,1678,3356
2261,7524,23732,3627,14508
2262,8300,1111,4712,9424
2263,7088,46940,4432,4432
2264,8071,35222,3861,7722
2265,7925,10129,808,3232
2266,8903,89310,2430,2430
2267,8235,89180,2369,4738
2268,8296,62320,3343,13372
2269,6749,42932,1544,1544
2270,6892,48209,2095,10475
2271,8404,33492,398,398
2272,5888,18791,3797,3797
2273,7036,27203,3349,16745
2274,7674,38447,3807,11421
2275,5888,77407,3797,15188
2276,6247,54180,1536,3072
2277,7354,26732,3817,19085
2278,6969,23592,1047,1047
2279,8276,56819,4561,9122
2280,5794,61193,314,628
2281,7764,81050,3278,16390
2282,5831,73961,4728,18912
2283,6956,202,994,3976
2284,8632,34465,3300,13200
2285,6905,72988,1335,6675
2286,6944,46177,741,2223
2287,7238,14812,1678,3356
2288,7524,23732,3627,14508
2289,7524,23732,3627,14508
2290,7238,14812,1678,3356
2291,6944,46177,741,2223
2292,6905,72988,1335,6675
2293,8632,34465,3300,13200
2294,6956,202,994,3976
2295,5831,73961,4728,18912
2296,7764,81050,3278,16390
2297,5794,61193,314,628
2298,6969,23592,1047,1047
2299,7354,26732,3817,19085
2300,6247,54180,1536,3072
2301,5888,77407,3797,15188
2302,7674,38447,3807,11421
2303,7036,27203,3349,16745
2304,5888,18791,3797,3797
2305,8404,33492,398,398
2306,6892,48209,2095,10475
2307,6749,42932,1544,1544
2308,8296,62320,3343,13372
2309,8235,89180,2369,4738
2310,8903,89310,2430,2430
2311,8276,56819,4561,9122
2312,7925,10129,808,3232
2313,8071,35222,3861,7722
2314,7088,46940,4432,4432
2315,8300,1111,4712,9424
2316,5888,981,3797,3797
2317,6127,30023,4621,13863
2318,8499,59395,3386,10158
2319,6227,45070,4963,24815
2320,5921,16981,2576,12880
2321,8139,22381,1250,5000
2322,8076,19925,3401,17005
2323,8230,32505,325,975
2324,6753,16385,558,2790
2325,8658,61886,3101,9303
2326,6486,23259,434,868
2327,6601,8284,4661,23305
2328,6634,42430,1256,1256
2329,7267,80484,3868,19340
2330,8449,84143,4885,4885
2331,6933,83483,3200,3200
2332,7591,89515,3770,11310
2333,6202,75424,4409,8818
2334,8537,88754,2601,13005
2335,6088,35300,3946,19730
2336,6177,22044,1424,5696
2337,7764,33165,3278,9834
2338,8076,53150,3401,13604
2339,6315,37165,4825,9650
2340,6903,36098,1002,5010
2341,7344,59259,3945,7890
2342,5815,9498,4177,4177
2343,6259,25455,4028,12084
2344,5930,48151,438,438
2345,6652,16310,58,116
2346,7906,65336,1951,1951
2347,6352,44946,738,738
2348,6614,39874,4756,19024
2349,6614,39874,4756,19024
2350,6352,44946,738,738
2351,7906,65336,1951,1951
2352,6652,16310,58,116
2353,5930,48151,438,438
2354,6259,25455,4028,12084
2355,5815,9498,4177,4177
2356,7344,59259,3945,7890
2357,6903,36098,1002,5010
2358,6315,37165,4825,9650
2359,8076,53150,3401,13604
2360,7764,33165,3278,9834
2361,6177,22044,1424,5696
2362,6088,35300,3946,19730
2363,8537,88754,2601,13005
2364,6202,75424,4409,8818
2365,7591,89515,3770,11310
2366,6933,83483,3200,3200
2367,8449,84143,4885,4885
2368,7267,80484,3868,19340
2369,6634,42430,1256,1256
2370,6601,8284,4661,23305
2371,6486,23259,434,868
2372,8658,61886,3101,9303
2373,6753,16385,558,2790
2374,8230,32505,325,975
2375,8076,19925,3401,17005
2376,8139,22381,1250,5000
2377,5921,16981,2576,12880
2378,6227,45070,4963,24815
2379,8499,59395,3386,10158
2380,6127,30023,4621,13863
2381,5888,981,3797,3797
2382,8300,1111,4712,9424
2383,7088,46940,4432,4432
2384,8071,35222,3861,7722
2385,7925,10129,808,3232
2386,8276,56819,4561,9122
2387,8903,89310,2430,2430
2388,8235,89180,2369,4738
2389,8296,62320,3343,13372
2390,6749,42932,1544,1544
2391,6892,48209,2095,10475
2392,8404,33492,398,398
2393,5888,18791,3797,3797
2394,7036,27203,3349,16745
2395,7674,38447,3807,11421
2396,5888,77407,3797,15188
2397,6247,54180,1536,3072
2398,7354,26732,3817,19085
2399,6969,23592,1047,1047
2400,5794,61193,314,628
2401,7764,81050,3278,16390
2402,5831,73961,4728,18912
2403,6956,202,994,3976
2404,8632,34465,3300,13200
2405,6905,72988,1335,6675
2406,6944,46177,741,2223
2407,7238,14812,1678,3356
2408,7524,23732,3627,14508
2409,6614,39874,4756,19024
2410,6352,44946,738,738
2411,7906,65336,1951,1951
2412,6652,16310,58,116
2413,5930,48151,438,438
2414,6259,25455,4028,12084
2415,5815,9498,4177,4177
2416,7344,59259,3945,7890
2417,6903,36098,1002,5010
2418,6315,37165,4825,9650
2419,8076,53150,3401,13604
2420,7764,33165,3278,9834
2421,6177,22044,1424,5696
2422,6088,35300,3946,19730
2423,8537,88754,2601,13005
2424,6202,75424,4409,8818
2425,7591,89515,3770,11310
2426,6933,83483,3200,3200
2427,8449,84143,4885,4885
2428,7267,80484,3868,19340
2429,6634,42430,1256,1256
2430,6601,8284,4661,23305
2431,6486,23259,434,868
2432,8658,61886,3101,9303
2433,6753,16385,558,2790
2434,8230,32505,325,975
2435,8076,19925,3401,17005
2436,8139,22381,1250,5000
2437,5921,16981,2576,12880
2438,6227,45070,4963,24815
2439,8499,59395,3386,10158
2440,6127,30023,4621,13863
2441,5888,981,3797,3797
2442,8300,1111,4712,9424
2443,7088,46940,4432,4432
2444,8071,35222,3861,7722
2445,7925,10129,808,3232
2446,8276,56819,4561,9122
2447,8903,89310,2430,2430
2448,8235,89180,2369,4738
2449,8296,62320,3343,13372
2450,6749,42932,1544,1544
2451,6892,48209,2095,10475
2452,8404,33492,398,398
2453,5888,18791,3797,3797
2454,7036,27203,3349,16745
2455,7674,38447,3807,11421
2456,5888,77407,3797,15188
2457,6247,54180,1536,3072
2458,7354,26732,3817,19085
2459,6969,23592,1047,1047
2460,5794,61193,314,628
2461,7764,81050,3278,16390
2462,5831,73961,4728,18912
2463,6956,202,994,3976
2464,8632,34465,3300,13200
2465,6905,72988,1335,6675
2466,6944,46177,741,2223
2467,7238,14812,1678,3356
2468,7524,23732,3627,14508
2469,7524,23732,3627,14508
2470,7238,14812,1678,3356
2471,6944,46177,741,2223
2472,6905,72988,1335,6675
2473,8632,34465,3300,13200
2474,6956,202,994,3976
2475,5831,73961,4728,18912
2476,7764,81050,3278,16390
2477,5794,61193,314,628
2478,6969,23592,1047,1047
2479,7354,26732,3817,19085
2480,6247,54180,1536,3072
2481,5888,77407,3797,15188
2482,7674,38447,3807,11421
2483,7036,27203,3349,16745
2484,5888,18791,3797,3797
2485,8404,33492,398,398
2486,6892,48209,2095,10475
2487,6749,42932,1544,1544
2488,8296,62320,3343,13372
2489,8235,89180,2369,4738
2490,8903,89310,2430,2430
2491,8276,56819,4561,9122
2492,7925,10129,808,3232
2493,8071,35222,3861,7722
2494,7088,46940,4432,4432
2495,8300,1111,4712,9424
2496,5888,981,3797,3797
2497,6522,74914,358,716
2498,5636,83395,212,424
2499,8145,20349,1143,2286
2500,8008,48580,4407,17628
2501,5614,29727,4722,14166
2502,6725,58093,4797,4797
2503,8240,60924,2072,4144
2504,8266,10217,657,2628
2505,6950,21677,3396,16980
2506,7604,72911,1136,2272
2507,5927,7534,897,4485
2508,8107,2954,4168,16672
2509,7520,46059,4711,4711
2510,6540,86673,4921,14763
2511,6940,47749,1889,1889
2512,6456,7903,719,2876
2513,7112,21271,3612,7224
2514,7849,57458,2007,6021
2515,6710,6622,905,2715
2516,5840,72826,3338,6676
2517,6239,56579,3993,19965
2518,5857,41245,1795,8975
2519,6301,81094,2446,7338
2520,6736,37603,3065,12260
2521,6784,76630,4430,17720
2522,8769,13240,3913,11739
2523,6643,14797,350,1750
2524,6586,73909,3791,15164
2525,7168,49052,690,1380
2526,5821,1055,1328,2656
2527,7819,38855,2705,5410
2528,8255,69242,2730,2730
2529,8255,69242,2730,2730
2530,7819,38855,2705,5410
2531,5821,1055,1328,2656
2532,7168,49052,690,1380
2533,6586,73909,3791,15164
2534,6643,14797,350,1750
2535,8769,13240,3913,11739
2536,6784,76630,4430,17720
2537,6736,37603,3065,12260
2538,6301,81094,2446,7338
2539,5857,41245,1795,8975
2540,6239,56579,3993,19965
2541,5840,72826,3338,6676
2542,6710,6622,905,2715
2543,7849,57458,2007,6021
2544,7112,21271,3612,7224
2545,6456,7903,719,2876
2546,6940,47749,1889,1889
2547,6540,86673,4921,14763
2548,7520,46059,4711,4711
2549,8107,2954,4168,16672
2550,5927,7534,897,4485
2551,7604,72911,1136,2272
2552,6950,21677,3396,16980
2553,8266,10217,657,2628
2554,8240,60924,2072,4144
2555,6725,58093,4797,4797
2556,5614,29727,4722,14166
2557,8008,48580,4407,17628
2558,8145,20349,1143,2286
2559,5636,83395,212,424
2560,8712,73663,3036,3036
2561,8690,73646,748,3740
2562,6522,74914,358,716
2563,6637,6077,3973,3973
2564,7960,71960,321,321
2565,6715,3847,1040,2080
2566,5664,89640,3546,10638
2567,6857,59201,2237,6711
2568,7350,58890,2309,4618
2569,5818,26346,451,1353
2570,7186,52177,2691,13455
2571,8023,70611,328,328
2572,7758,26827,3953,15812
2573,6738,82024,4884,4884
2574,5969,6257,3957,11871
2575,7998,62809,635,2540
2576,7878,23326,3273,13092
2577,6571,65749,4398,13194
2578,7801,66526,594,594
2579,8569,72399,1876,5628
2580,5789,71222,1008,4032
2581,7331,17759,1073,4292
2582,7299,47815,2334,7002
2583,6088,22654,3946,15784
2584,8163,63441,326,978
2585,8271,16591,1048,2096
2586,5770,83343,80,240
2587,8090,63255,680,680
2588,6512,62094,2443,9772
2589,6512,62094,2443,9772
2590,8090,63255,680,680
2591,5770,83343,80,240
2592,8271,16591,1048,2096
2593,8163,63441,326,978
2594,6088,22654,3946,15784
2595,7299,47815,2334,7002
2596,7331,17759,1073,4292
2597,5789,71222,1008,4032
2598,8569,72399,1876,5628
2599,7801,66526,594,594
2600,6571,65749,4398,13194
2601,7878,23326,3273,13092
2602,7998,62809,635,2540
2603,5969,6257,3957,11871
2604,6738,82024,4884,4884
2605,7758,26827,3953,15812
2606,8023,70611,328,328
2607,7186,52177,2691,13455
2608,5818,26346,451,1353
2609,7350,58890,2309,4618
2610,6857,59201,2237,6711
2611,5664,89640,3546,10638
2612,6715,3847,1040,2080
2613,7960,71960,321,321
2614,6637,6077,3973,3973
2615,6522,74914,358,716
2616,8690,73646,748,3740
2617,8712,73663,3036,3036
2618,5636,83395,212,424
2619,8145,20349,1143,2286
2620,8008,48580,4407,17628
2621,5614,29727,4722,14166
2622,6725,58093,4797,4797
2623,8240,60924,2072,4144
2624,8266,10217,657,2628
2625,6950,21677,3396,16980
2626,7604,72911,1136,2272
2627,5927,7534,897,4485
2628,8107,2954,4168,16672
2629,7520,46059,4711,4711
2630,6540,86673,4921,14763
2631,6940,47749,1889,1889
2632,6456,7903,719,2876
2633,7112,21271,3612,7224
2634,7849,57458,2007,6021
2635,6710,6622,905,2715
2636,5840,72826,3338,6676
2637,6239,56579,3993,19965
2638,5857,41245,1795,8975
2639,6301,81094,2446,7338
2640,6736,37603,3065,12260
2641,6784,76630,4430,17720
2642,8769,13240,3913,11739
2643,6643,14797,350,1750
2644,6586,73909,3791,15164
2645,7168,49052,690,1380
2646,5821,1055,1328,2656
2647,7819,38855,2705,5410
2648,8255,69242,2730,2730
2649,8255,69242,2730,2730
2650,7819,38855,2705,5410
2651,5821,1055,1328,2656
2652,7168,49052,690,1380
2653,6586,73909,3791,15164
2654,6643,14797,350,1750
2655,8769,13240,3913,11739
2656,6784,76630,4430,17720
2657,6736,37603,3065,12260
2658,6301,81094,2446,7338
2659,5857,41245,1795,8975
2660,6239,56579,3993,19965
2661,5840,72826,3338,6676
2662,6710,6622,905,2715
2663,7849,57458,2007,6021
2664,7112,21271,3612,7224
2665,6456,7903,719,2876
2666,6940,47749,1889,1889
2667,6540,86673,4921,14763
2668,7520,46059,4711,4711
2669,8107,2954,4168,16672
2670,5927,7534,897,4485
2671,7604,72911,1136,2272
2672,6950,21677,3396,16980
2673,8266,10217,657,2628
2674,8240,60924,2072,4144
2675,6725,58093,4797,4797
2676,5614,29727,4722,14166
2677,8008,48580,4407,17628
2678,8145,20349,1143,2286
2679,5636,83395,212,424
2680,8712,73663,3036,3036
2681,8690,73646,748,3740
2682,6522,74914,358,716
2683,6637,6077,3973,3973
2684,7960,71960,321,321
2685,6715,3847,1040,2080
2686,5664,89640,3546,10638
2687,6857,59201,2237,6711
2688,7350,58890,2309,4618
2689,5818,26346,451,1353
2690,7186,52177,2691,13455
2691,8023,70611,328,328
2692,7758,26827,3953,15812
2693,6738,82024,4884,4884
2694,5969,6257,3957,11871
2695,7998,62809,635,2540
2696,7878,23326,3273,13092
2697,6571,65749,4398,13194
2698,7801,66526,594,594
2699,8569,72399,1876,5628
2700,5789,71222,1008,4032
2701,7331,17759,1073,4292
2702,7299,47815,2334,7002
2703,6088,22654,3946,15784
2704,8163,63441,326,978
2705,8271,16591,1048,2096
2706,5770,83343,80,240
2707,8090,63255,680,680
2708,6512,62094,2443,9772
2709,6512,62094,2443,9772
2710,8090,63255,680,680
2711,5770,83343,80,240
2712,8271,16591,1048,2096
2713,8163,63441,326,978
2714,6088,22654,3946,15784
2715,7299,47815,2334,7002
2716,7331,17759,1073,4292
2717,5789,71222,1008,4032
2718,8569,72399,1876,5628
2719,7801,66526,594,594
2720,6571,65749,4398,13194
2721,7878,23326,3273,13092
2722,7998,62809,635,2540
2723,5969,6257,3957,11871
2724,6738,82024,4884,4884
2725,7758,26827,3953,15812
2726,8023,70611,328,328
2727,7186,52177,2691,13455
2728,5818,26346,451,1353
2729,7350,58890,2309,4618
2730,6857,59201,2237,6711
2731,5664,89640,3546,10638
2732,6715,3847,1040,2080
2733,7960,71960,321,321
2734,6637,6077,3973,3973
2735,8690,73646,748,3740
2736,8712,73663,3036,3036
2737,6512,62094,2443,9772
2738,8090,63255,680,680
2739,5770,83343,80,240
2740,8271,16591,1048,2096
2741,8163,63441,326,978
2742,6088,22654,3946,15784
2743,7299,47815,2334,7002
2744,7331,17759,1073,4292
2745,5789,71222,1008,4032
2746,8569,72399,1876,5628
2747,7801,66526,594,594
2748,6571,65749,4398,13194
2749,7878,23326,3273,13092
2750,7998,62809,635,2540
2751,5969,6257,3957,11871
2752,6738,82024,4884,4884
2753,7758,26827,3953,15812
2754,8023,70611,328,328
2755,7186,52177,2691,13455
2756,5818,26346,451,1353
2757,7350,58890,2309,4618
2758,6857,59201,2237,6711
2759,5664,89640,3546,10638
2760,6715,3847,1040,2080
2761,7960,71960,321,321
2762,6637,6077,3973,3973
2763,6522,74914,358,716
2764,8690,73646,748,3740
2765,8712,73663,3036,3036
2766,5636,83395,212,424
2767,8145,20349,1143,2286
2768,8008,48580,4407,17628
2769,5614,29727,4722,14166
2770,6725,58093,4797,4797
2771,8240,60924,2072,4144
2772,8266,10217,657,2628
2773,6950,21677,3396,16980
2774,7604,72911,1136,2272
2775,5927,7534,897,4485
2776,8107,2954,4168,16672
2777,7520,46059,4711,4711
2778,6540,86673,4921,14763
2779,6940,47749,1889,1889
2780,6456,7903,719,2876
2781,7112,21271,3612,7224
2782,7849,57458,2007,6021
2783,6710,6622,905,2715
2784,5840,72826,3338,6676
2785,6239,56579,3993,19965
2786,5857,41245,1795,8975
2787,6301,81094,2446,7338
2788,6736,37603,3065,12260
2789,6784,76630,4430,17720
2790,8769,13240,3913,11739
2791,6643,14797,350,1750
2792,6586,73909,3791,15164
2793,7168,49052,690,1380
2794,5821,1055,1328,2656
2795,7819,38855,2705,5410
2796,8255,69242,2730,2730
2797,8255,69242,2730,2730
2798,7819,38855,2705,5410
2799,5821,1055,1328,2656
2800,7168,49052,690,1380
2801,6586,73909,3791,15164
2802,6643,14797,350,1750
2803,8769,13240,3913,11739
2804,6784,76630,4430,17720
2805,6736,37603,3065,12260
2806,6301,81094,2446,7338
2807,5857,41245,1795,8975
2808,6239,56579,3993,19965
2809,5840,72826,3338,6676
2810,6710,6622,905,2715
2811,7849,57458,2007,6021
2812,7112,21271,3612,7224
2813,6456,7903,719,2876
2814,6940,47749,1889,1889
2815,6540,86673,4921,14763
2816,7520,46059,4711,4711
2817,8107,2954,4168,16672
2818,5927,7534,897,4485
2819,7604,72911,1136,2272
2820,6950,21677,3396,16980
2821,8266,10217,657,2628
2822,8240,60924,2072,4144
2823,6725,58093,4797,4797
2824,5614,29727,4722,14166
2825,8008,48580,4407,17628
2826,8145,20349,1143,2286
2827,5636,83395,212,424
2828,8712,73663,3036,3036
2829,8690,73646,748,3740
2830,6522,74914,358,716
2831,6637,6077,3973,3973
2832,7960,71960,321,321
2833,6715,3847,1040,2080
2834,5664,89640,3546,10638
2835,6857,59201,2237,6711
2836,7350,58890,2309,4618
2837,5818,26346,451,1353
2838,7186,52177,2691,13455
2839,8023,70611,328,328
2840,7758,26827,3953,15812
2841,6738,82024,4884,4884
2842,5969,6257,3957,11871
2843,7998,62809,635,2540
2844,7878,23326,3273,13092
2845,6571,65749,4398,13194
2846,7801,66526,594,594
2847,8569,72399,1876,5628
2848,5789,71222,1008,4032
2849,7331,17759,1073,4292
2850,7299,47815,2334,7002
2851,6088,22654,3946,15784
2852,8163,63441,326,978
2853,8271,16591,1048,2096
2854,5770,83343,80,240
2855,8090,63255,680,680
2856,6512,62094,2443,9772
2857,6850,53924,716,2148
2858,8453,68386,140,140
2859,7597,24985,4263,8526
2860,6668,83308,2037,4074
2861,6759,34181,1350,4050
2862,5956,24557,2731,10924
2863,7428,8488,2997,2997
2864,6339,81887,1888,9440
2865,5815,38606,4177,8354
2866,8022,49139,3825,15300
2867,5946,84321,4259,21295
2868,7541,31176,197,394
2869,8398,74259,4200,16800
2870,6357,64935,2732,10928
2871,8502,6366,264,1056
2872,8066,63613,3537,14148
2873,7160,32407,2596,5192
2874,8631,83824,1717,1717
2875,8661,30192,2317,6951
2876,5745,41031,2493,2493
2877,6660,68373,805,2415
2878,6433,68512,3234,12936
2879,8393,19761,4278,21390
2880,6564,43018,3089,3089
2881,7641,54682,3189,6378
2882,8541,38082,1527,4581
2883,6440,54482,3674,11022
2884,6034,87170,2365,11825
2885,5619,65052,143,572
2886,8008,79916,4407,4407
2887,5605,77629,2505,10020
2888,5899,76319,4216,21080
2889,8176,76280,4544,22720
2890,8841,38586,4660,4660
2891,7790,44756,3537,17685
2892,8177,18335,3101,9303
2893,7672,49413,786,2358
2894,7363,57675,4781,19124
2895,7922,44956,3770,3770
2896,8828,74923,3697,7394
2897,8160,4243,2075,2075
2898,8567,40582,1313,3939
2899,8342,64929,700,700
2900,5882,51888,3143,6286
2901,6646,74452,2428,9712
2902,7142,4767,147,441
2903,7439,6025,2279,4558
2904,8846,53840,2863,11452
2905,5643,69067,1619,4857
2906,8931,61098,4512,9024
2907,7035,20686,1223,2446
2908,7298,34328,1921,5763
2909,7761,78350,4701,18804
2910,6882,28623,2740,10960
2911,8787,76999,1321,5284
2912,7695,1171,4340,21700
2913,7139,83311,936,3744
2914,6329,89435,4682,14046
2915,5605,77629,2505,10020
2916,8008,79916,4407,4407
2917,5619,65052,143,572
2918,6034,87170,2365,11825
2919,6440,54482,3674,11022
2920,8541,38082,1527,4581
2921,7641,54682,3189,6378
2922,6564,43018,3089,3089
2923,8393,19761,4278,21390
2924,6433,68512,3234,12936
2925,6660,68373,805,2415
2926,5745,41031,2493,2493
2927,8661,30192,2317,6951
2928,8631,83824,1717,1717
2929,7160,32407,2596,5192
2930,8066,63613,3537,14148
2931,8502,6366,264,1056
2932,6357,64935,2732,10928
2933,8398,74259,4200,16800
2934,7541,31176,197,394
2935,5946,84321,4259,21295
2936,8022,49139,3825,15300
2937,5815,38606,4177,8354
2938,6339,81887,1888,9440
2939,7428,8488,2997,2997
2940,5956,24557,2731,10924
2941,6759,34181,1350,4050
2942,6668,83308,2037,4074
2943,7597,24985,4263,8526
2944,8453,68386,140,140
2945,6850,53924,716,2148
2946,7539,15370,3459,17295
2947,8008,79916,4407,4407
2948,5605,77629,2505,10020
2949,7750,18506,2051,4102
2950,6329,89435,4682,14046
2951,7139,83311,936,3744
2952,7695,1171,4340,21700
2953,8787,76999,1321,5284
2954,6882,28623,2740,10960
2955,7761,78350,4701,18804
2956,7298,34328,1921,5763
2957,7035,20686,1223,2446
2958,8931,61098,4512,9024
2959,5643,69067,1619,4857
2960,8846,53840,2863,11452
2961,7439,6025,2279,4558
2962,7142,4767,147,441
2963,6646,74452,2428,9712
2964,5882,51888,3143,6286
2965,8342,64929,700,700
2966,8567,40582,1313,3939
2967,8160,4243,2075,2075
2968,8828,74923,3697,7394
2969,7922,44956,3770,3770
2970,7363,57675,4781,19124
2971,7672,49413,786,2358
2972,8177,18335,3101,9303
2973,7790,44756,3537,17685
2974,8841,38586,4660,4660
2975,8176,76280,4544,22720
2976,5899,76319,4216,21080
2977,5899,76319,4216,21080
2978,8176,76280,4544,22720
2979,8841,38586,4660,4660
2980,5643,69067,1619,4857
2981,8931,61098,4512,9024
2982,7035,20686,1223,2446
2983,7298,34328,1921,5763
2984,7761,78350,4701,18804
2985,7750,18506,2051,4102
2986,8393,19761,4278,21390
2987,6433,68512,3234,12936
2988,6660,68373,805,2415
2989,5745,41031,2493,2493
2990,8661,30192,2317,6951
2991,8631,83824,1717,1717
2992,7160,32407,2596,5192
2993,8066,63613,3537,14148
2994,8502,6366,264,1056
2995,6357,64935,2732,10928
2996,8398,74259,4200,16800
2997,7541,31176,197,394
2998,5946,84321,4259,21295
2999,8022,49139,3825,15300
3000,5815,38606,4177,8354
3001,6339,81887,1888,9440
3002,7428,8488,2997,2997
3003,5956,24557,2731,10924
3004,6759,34181,1350,4050
3005,6668,83308,2037,4074
3006,7597,24985,4263,8526
3007,8453,68386,140,140
3008,6850,53924,716,2148
3009,7539,15370,3459,17295
3010,7750,18506,2051,4102
3011,5899,76319,4216,21080
3012,5899,76319,4216,21080
3013,8176,76280,4544,22720
3014,8841,38586,4660,4660
3015,7790,44756,3537,17685
3016,8177,18335,3101,9303
3017,7672,49413,786,2358
3018,7363,57675,4781,19124
3019,7922,44956,3770,3770
3020,8828,74923,3697,7394
3021,8160,4243,2075,2075
3022,8567,40582,1313,3939
3023,8342,64929,700,700
3024,5882,51888,3143,6286
3025,6646,74452,2428,9712
3026,7142,4767,147,441
3027,7439,6025,2279,4558
3028,8846,53840,2863,11452
3029,5643,69067,1619,4857
3030,8931,61098,4512,9024
3031,7035,20686,1223,2446
3032,7298,34328,1921,5763
3033,7761,78350,4701,18804
3034,6882,28623,2740,10960
3035,8787,76999,1321,5284
3036,7695,1171,4340,21700
3037,7790,44756,3537,17685
3038,7139,83311,936,3744
3039,6329,89435,4682,14046
3040,7750,18506,2051,4102
3041,7539,15370,3459,17295
3042,6850,53924,716,2148
3043,8453,68386,140,140
3044,7597,24985,4263,8526
3045,6668,83308,2037,4074
3046,6759,34181,1350,4050
3047,5956,24557,2731,10924
3048,7428,8488,2997,2997
3049,6339,81887,1888,9440
3050,5815,38606,4177,8354
3051,8022,49139,3825,15300
3052,5946,84321,4259,21295
3053,7541,31176,197,394
3054,8398,74259,4200,16800
3055,6357,64935,2732,10928
3056,8502,6366,264,1056
3057,8066,63613,3537,14148
3058,7160,32407,2596,5192
3059,8631,83824,1717,1717
3060,8661,30192,2317,6951
3061,5745,41031,2493,2493
3062,6660,68373,805,2415
3063,6433,68512,3234,12936
3064,8393,19761,4278,21390
3065,6564,43018,3089,3089
3066,7641,54682,3189,6378
3067,8541,38082,1527,4581
3068,6440,54482,3674,11022
3069,6034,87170,2365,11825
3070,5619,65052,143,572
3071,8008,79916,4407,4407
3072,5605,77629,2505,10020
3073,6329,89435,4682,14046
3074,7139,83311,936,3744
3075,7695,1171,4340,21700
3076,8787,76999,1321,5284
3077,6882,28623,2740,10960
3078,7761,78350,4701,18804
3079,7298,34328,1921,5763
3080,7035,20686,1223,2446
3081,8931,61098,4512,9024
3082,5643,69067,1619,4857
3083,8846,53840,2863,11452
3084,7439,6025,2279,4558
3085,7142,4767,147,441
3086,6646,74452,2428,9712
3087,5882,51888,3143,6286
3088,8342,64929,700,700
3089,8567,40582,1313,3939
3090,8160,4243,2075,2075
3091,8828,74923,3697,7394
3092,7922,44956,3770,3770
3093,7363,57675,4781,19124
3094,7672,49413,786,2358
3095,8177,18335,3101,9303
3096,5605,77629,2505,10020
3097,8008,79916,4407,4407
3098,5619,65052,143,572
3099,6034,87170,2365,11825
3100,6440,54482,3674,11022
3101,8541,38082,1527,4581
3102,7641,54682,3189,6378
3103,6564,43018,3089,3089
3104,8393,19761,4278,21390
3105,6433,68512,3234,12936
3106,6660,68373,805,2415
